,01/31/90,02/28/90,03/31/90,04/30/90,05/31/90,06/30/90,07/31/90,08/31/90,09/30/90,10/31/90,11/30/90,12/31/90,01/31/91,02/28/91,03/31/91,04/30/91,05/31/91,06/30/91,07/31/91,08/31/91,09/30/91,10/31/91,11/30/91,12/31/91,01/31/92,02/29/92,03/31/92,04/30/92,05/31/92,06/30/92,07/31/92,08/31/92,09/30/92,10/31/92,11/30/92,12/31/92,01/31/93,02/28/93,03/31/93,04/30/93,05/31/93,06/30/93,07/31/93,08/31/93,09/30/93,10/31/93,11/30/93,12/31/93,01/31/94,02/28/94,03/31/94,04/30/94,05/31/94,06/30/94,07/31/94,08/31/94,09/30/94,10/31/94,11/30/94,12/31/94,01/31/95,02/28/95,03/31/95,04/30/95,05/31/95,06/30/95,07/31/95,08/31/95,09/30/95,10/31/95,11/30/95,12/31/95,01/31/96,02/29/96,03/31/96,04/30/96,05/31/96,06/30/96,07/31/96,08/31/96,09/30/96,10/31/96,11/30/96,12/31/96,01/31/97,02/28/97,03/31/97,04/30/97,05/31/97,06/30/97,07/31/97,08/31/97,09/30/97,10/31/97,11/30/97,12/31/97,01/31/98,02/28/98,03/31/98,04/30/98,05/31/98,06/30/98,07/31/98,08/31/98,09/30/98,10/31/98,11/30/98,12/31/98,01/31/99,02/28/99,03/31/99,04/30/99,05/31/99,06/30/99,07/31/99,08/31/99,09/30/99,10/31/99,11/30/99,12/31/99,01/31/00,02/29/00,03/31/00,04/30/00,05/31/00,06/30/00,07/31/00,08/31/00,09/30/00,10/31/00,11/30/00,12/31/00,01/31/01,02/28/01,03/31/01,04/30/01,05/31/01,06/30/01,07/31/01,08/31/01,09/30/01,10/31/01,11/30/01,12/31/01,01/31/02,02/28/02,03/31/02,04/30/02,05/31/02,06/30/02,07/31/02,08/31/02,09/30/02,10/31/02,11/30/02,12/31/02,01/31/03,02/28/03,03/31/03,04/30/03,05/31/03,06/30/03,07/31/03,08/31/03,09/30/03,10/31/03,11/30/03,12/31/03,01/31/04,02/29/04,03/31/04,04/30/04,05/31/04,06/30/04,07/31/04,08/31/04,09/30/04,10/31/04,11/30/04,12/31/04,01/31/05,02/28/05,03/31/05,04/30/05,05/31/05,06/30/05,07/31/05,08/31/05,09/30/05,10/31/05,11/30/05,12/31/05,01/31/06,02/28/06,03/31/06,04/30/06,05/31/06,06/30/06,07/31/06,08/31/06,09/30/06,10/31/06,11/30/06,12/31/06,01/31/07,02/28/07,03/31/07,04/30/07,05/31/07,06/30/07,07/31/07,08/31/07,09/30/07,10/31/07,11/30/07,12/31/07,01/31/08,02/29/08,03/31/08,04/30/08,05/31/08,06/30/08,07/31/08,08/31/08,09/30/08,10/31/08,11/30/08,12/31/08,01/31/09
Henderson Japan Absolute Return USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0055,0.070889894,-0.011830986,-0.032497149,0.03103516,0.012573824,0.039981185,0.020985979,0.043589971,0.032770184,0.017098233,0.026266871,0.00307135,0.008557745,-0.024599097,0.031444533,0.00185701,-0.011430337,-0.00265625,-0.002976657,0.037240729,0.022799576,0.040879804,-0.034222697,0.013555326,-0.015772641,-0.026807474,-0.043026256,0.018475934,-0.026160075,0.003677646,-0.014577027,-0.005092555,0.012268443,0.022553977,0.026138148,0.021494684,0.024112625,0.026762211,0.007548782,-0.006149279,0.019984354,0.003834891,0.034104327,0.063138098,0.011751327,-0.004371175,0.022014551,-0.014789813,-0.003675097,-0.0188809,-0.004014529,0.0162508,0.019579451,0.00654523,0.013802834,0.010528864,-0.028742515,0.022071517,0.023042587,0.007193396,0.008898255,0.046199954,0.000432053,0.053719925,0.039143473,0.031340185,-0.007658321,0.038339765,0.008051837,-0.014793459,0.004653394,-0.031658867,0.006657133,9.80E-05,0.019053683,0.004,-0.009058694,0.018744867,-0.011239152,-0.003357314,-0.030413859,0.009777645,0.032145539,-0.019620029,-0.06397241,-0.053191489,0.035297342,-0.023346921,0.004770165,-0.000809182,-0.031693805,-0.03618819,0.096673353,0.0245,-0.0218,-0.0064,-0.027,0.0013,-0.0115,0.0535,0.0208,0.0398
Henderson UK Equity Long Short EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118,0.0087,-0.0104,0.0069,0.0094,0.016,0.0301,0.0233,-0.0002,-0.0125,-0.0009,0.0077,-0.0181,-0.0003,0.0119,0.0024,0.0288,0.0229,0.0256,-0.0074,0.004,-0.0354,-0.0615,0.0454,0.013,0.0409,-0.033,-0.0089,0.0254,0.0215,0.0058,0.0371,0.0176,0.0093,-0.0547,-0.0158,-0.0109,0.0123,0.0485,0.0289,0.0394,0.0626,-0.0348,0.017,0.05,0.0033,0.0136,0.0016,0.0352,-0.0153,0.0329,0.0429,-0.053,0.0028,0.0195,0.1101,-0.012742123,0.016009852,0.0515,0.0532,-0.0988,0.0129,-0.1679,-0.1824,-0.0357,-0.0017,0.0087
Henderson UK Equity Long Short GBP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147,0.0499,0.0292,0.0406,0.0639,-0.0334,0.0182,0.0515,0.0041,0.0149,0.0026,0.0366,-0.0144,0.0355,0.044,-0.052,0.006,0.02,0.1122,-0.010624409,0.016870896,0.053,0.0543,-0.0987,0.0137,-0.161,-0.1782,-0.0361,0.0026,0.007
Henderson UK Equity Long Short USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0108,0.0079,-0.0124,0.0063,0.0088,0.0162,0.0289,0.0232,-0.0008,-0.0128,-0.0012,0.0069,-0.0185,-0.0009,0.0118,0.002,0.0298,0.0238,0.0243,-0.0077,0.0047,-0.0345,-0.0581,0.0446,0.0135,0.0427,-0.0315,-0.0076,0.026,0.023,0.0081,0.0377,0.0194,0.0111,-0.0538,-0.0139,-0.0091,0.0153,0.05,0.0297,0.0415,0.0669,-0.0333,0.0182,0.0521,0.0041,0.0147,0.0025,0.0366,-0.0145,0.0354,0.0439,-0.0532,0.000990358,0.019157815,0.109125876,-0.012417496,0.014895786,0.0497,0.0522,-0.0999,0.0094,-0.1632,-0.1713,-0.0359,0.0043,0.0094
Highline Capital International Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.046396841,0.030849057,0.078338062,-0.020538063,-0.010224417,-0.005602731,0.003961616,0.040862855,0.062931761,0.057462154,-0.018512967,0.00137457,-0.055364905,-0.108581578,0.021463503,0.022165086,0.06245121,0.016,0.039,-0.01,0.021,0.061999999,0.022000001,0.017,0.009,-0.01,-0.030918254,-0.010130978,0.084,0.09755353,-0.017571563,0.071951941,0.037458287,-0.046,-0.028,0.021568453,-0.018426273,0.005824894,0.000805278,0.014041854,-0.004347293,0.009605691,0.032209918,0.016538001,-0.00502657,-0.009498447,0.033096309,0.023707868,-0.030992,-0.015020172,-0.024418865,-0.004107183,0.019390604,0.013265229,-0.016530559,-0.029002858,0.020429142,-0.019253999,0.001345854,-0.024153833,-0.027009043,-0.001066255,-0.032169016,0.003359321,0.014782059,0.011578685,0.013107692,-0.027641378,0.006717916,0.031952508,0.052553725,0.03171774,0.019845401,0.011970898,-0.013599821,0.024367691,0.021727818,0.038999958,0.002999953,0.008,0.001996583,-0.028661854,-0.006399667,0.02650023,0.004933965,-0.007984527,0.020646903,0.011000196,0.036695674,0.017010936,0.00859296,0.010251036,-0.002976459,-0.022978107,0.021574074,0.009607541,0.039321304,0.008162736,0.007839609,-0.030391907,0.025163298,0.012358349,0.039959449,-0.008895207,0.021023729,0.030344385,-0.024542267,0.003594249,-0.004377238,0,0.005195843,0.029,0.024755259,0.00678733,0.016104869,0.003501659,0.01707989,0.024557602,0.033486077,0.019099591,0.000334672,0.003345601,0.028676225,0.0363047,-0.000312793,0.041927409,-0.027927928,0.012974977,0.000914913,0.018281536,0.02663076,-0.003497523,-0.015209125,-0.017226017,-0.053188274,-0.016533674,-0.017915098,-0.020489095,0.010121424
Highline Capital Partners (QP) LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.024,-0.002,-0.008,0.037,0.036,-0.015,-0.01,-0.025,-0.005,0.014,0.012,-0.016,-0.027,0.019,-0.021,1.00E-06,-0.024,-0.022,1.00E-06,-0.032,0.003,0.013,0.012,0.013,-0.027,0.007,0.033,0.053,0.03,0.02,0.012,-0.013,0.025,0.022,0.039,0.002,0.008,0.001,-0.027,-0.007,0.028,0.005,-0.008,0.021,0.011,0.037,0.017,0.008,0.011,-0.003,-0.023,0.022,0.01,0.039,0.008,0.008,-0.031,0.025,0.012,0.039,-0.008,0.022,0.031,-0.024,0.004,-0.004,1.00E-06,0.005,0.029,0.026,0.007,0.014,0,0.018,0.023,0.034,0.019,0,0.004,0.028,0.036,0,0.042,-0.028,0.013,0.001,0.018,0.027,-0.003,-0.015,-0.017,-0.054,-0.018,-0.016,-0.021,0.006
Hillsdale Canadian Aggressive Hedged LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.077,-0.0083,-0.0152,0.0283,0.0463,0.0308,0.0744,0.0454,0.0001,-0.074,0.0993,-0.1101,-0.0222,0.0208,0.0374,0.0742,-0.0211,0.0499,0.005,-0.026,-0.0092,0.055,0.0218,0.0532,0.0387,0.0322,0.0042,0.0235,-0.0411,-0.1041,0.058,-0.043,-0.031,-0.0389,0.0517,0.0238,-0.0364,-0.0307,0.0517,0.0102,0.0172,0.07,-0.0221,0.0188,0.0926,0.024,0.0279,0.0414,0.0358,-0.0051,-0.0564,0.0034,0.0314,0.0298,-0.0178,0.0539,0.0354,0.0498,0.017,0.0081,0.0568,-0.0355,0.0122,-0.0036,0.0139,0.0722,0.0328,0.016,0.0001,0.0229,0.0161,0.0344,-0.0109,-0.0153,-0.0196,0.0124,-0.0132,0.0049,-0.0323,-0.0273,0.0283,-0.0356,-0.0153,-0.0189,-0.0079,0.0184,-0.0017,0.0355,0.0347,0.0309,0.0117,0.0075,0.0463,-0.0216,-0.0095,-0.0385,0.0465,-0.0106,0.0184,0.0182,0.0422,-0.0513,0.0454,-0.117,-0.0298,0.0061,-0.0271,-0.0073
Hillsdale US Aggressive Hedged Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165,-0.030901288,-0.097431355,-0.000981354,0.083497053,-0.087941976,0.000994036,0.013902681,0.010773751,0.011627907,-0.028735632,0.004930966,-0.072296369,-0.010999968,-0.138600009,0.059166953,0.041,0.04057218,-0.016233766,-0.075,0.041144114,-0.051883667,-0.05060241,-0.069796954,0.079,-0.047928518,-0.033200531,0.010989011,0.012228261,0.004026846,-0.005347594,0.038978495,0.005174644,0.054054054,0.057387057,-0.034642032,-0.009569378,0.028985507,0.049295775,0.025727069,-0.035986914,0.004524887,0.037162162,-0.002714441,-0.0358,0.023014784,0.008830022,-0.019693654,-0.027901786,0.045924225,-0.009879254,0.037694013,0.045,-0.004212162,0.012628337,-0.002940282,-0.037624568,0.03465765,0.000919118,0.035710642,0.026499852,0.013915547,-0.009749172,0.029439878,-0.00909935,0.048069715,-0.011890925,0.035106768,0.03208042,-0.019225883,-0.00656304,-0.018428373,0.011335459,0.016637478,0.018346253,-0.002452846,0.025945396,0.019008264,-0.01459854,0.024691358,0.001606426,0.013632719,0.021360759,-0.01859024,-0.008681926,0.041401274,0.068425076,-0.02254025,0.027818448,-0.096866097,-0.024842271,-0.0270926,0.019950125,0.033414833,0.022082019,-0.041666667,-0.033816425,-0.139166667,-0.025169409,0.003972195,-0.019782394,0.041372351
Hillsdale US Aggressive Hedged Equity A USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0234774,0.02668694,0.014373872,0.008963671,-0.028882381,0.006476339,-0.074104995,-0.010959233,-0.138583491,0.0174201,0.040980148,0.083024771,-0.015879816,-0.075125079,0.041113109,-0.051769366,-0.051150422,-0.069371829,0.079126792,-0.039190815,-0.042105283,0.010988946,0.00407615,0.012178531,-0.005347495,0.038360265,0.005604837,0.054449313,0.057082038,-0.034737299,-0.009714512,0.029055424,0.049014896,0.026658287,-0.036540027,0.004027978,0.037739845,-0.002693022,-0.035779641,0.023104625,0.00932661,-0.019946322,-0.028196648,0.045594468,-0.00934483,0.037699081,0.045163687,-0.004220971,0.012285692,-0.002940348,-0.037646031,0.034712256,0.000878275,0.035701881,0.026324185,0.014100748,-0.009712078,0.029841364,-0.00948535,0.048079326,-0.011944667,0.035434489,0.03178252,-0.019666271,-0.006133718,-0.018403214,0.011246601,0.0168851,0.018196818,-0.002427253,0.026224434,0.018613762,-0.014486124,0.024624941,0.001983749,0.013203434,0.021679492,-0.018865426,-0.008555854,0.04163695,0.068083765,-0.022196888,0.027640843,-0.097150119,-0.024720106,-0.026777606,0.019404047,0.033813827,0.022173684,-0.041495109,-0.034374129,-0.137631142,-0.026617046,0.003951898,-0.019453868,0.041273235
Himeji A USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.040078201,0.004699248,-0.002806361,0.006566604,-0.019571295,0.012357414,0.002816901,0.038389513,0.018034265,0.034543844,-0.008561644,-0.015544041,0.016666667,-0.007765315,0.010434783,-0.003442341,0.001727116,0.002586207,-0.007738607,0.019064125,-0.006802721,0.032534247,-0.009121061,0.00334728,0.00500417,-0.015767635,-0.048060708,0.010628875,0.005258545,0.003487358,-0.013900956,-0.003524229,0.006189213,0.002636204,0.035056968,-0.008467401,0.052092229,0.018668831,0.015936255,-0.008627451,0.013449367,0.006245121,0.007757952,0.030023095,-0.008221226,0,0.01507159,-0.011135857,0.010510511,0.000742942,0.002969562,0.012583272,0.002192982,0,0.008752735,0.001446132,-0.006498195,-0.007994186,0.007326007,0.000727273,0.029069767,0.024011299,0.005517241,0.00617284,0.034764826,-0.007905138,0.011288181,0.003282994,-0.005235602,-0.000657895,0.001974984,0.001971091,0.01704918,-0.003868472,0.011003236,0.00128041,0.001278772,0.014048531,0.016372796,-0.006195787,-0.018079801,0.007619048,0.013862634,-0.008701057,-0.020689655,0.006402049,0.019083969,-0.016229713,-0.020304569,-0.004533679,0.01366298,-0.028883184,0.055518837,0.010644959,-0.021685254,-0.030398987,-0.010450686,-0.001980198,-0.01521164,-0.01208865,0.002719239,-0.006779661
Himeji B USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.040078201,0.001879699,-0.005628518,0.00754717,-0.02247191,0.012452107,0.002838221,0.040566038,0.018132366,0.034728406,-0.008605852,-0.015625,0.01675485,-0.007805724,0.01048951,-0.003460208,0.001736111,0.002599653,-0.007778738,0.019163763,-0.006837607,0.035283993,-0.009143807,0.003355705,0.005016722,-0.015806988,-0.048182587,0.010657194,0.005272408,0.003496503,-0.013937282,-0.004416961,0.000887311,0.008865248,0.035149385,-0.008488964,0.052226027,0.019528072,0.015961692,-0.009426551,0.014274385,0.006254887,0.007770008,0.030840401,-0.008975318,0,0.014339623,-0.011904762,0.011295181,0,0.001489203,0.011895911,0.002204262,0.000733138,0.008791209,0.001452433,-0.005801305,-0.008752735,0.007358352,0,0.029218408,0.024130589,0.005544006,0.006202619,0.034931507,-0.00794176,0.011340894,0.003957784,-0.003942181,-0.002638522,0,0.003306878,0.017798286,-0.00388601,0.010403121,0.001287001,0.001928021,0.016677357,0.015141956,-0.00621504,-0.015009381,0.007619048,0.013862634,-0.008701057,-0.020689655,0.005761844,0.019096117,-0.01561524,-0.020939086,-0.003888529,0.01366298,-0.028883184,0.055518837,0.011271133,-0.021671827,-0.031012658,-0.010450686,-0.001980198,-0.014550265,-0.012751678,0.004078858,-0.006770481
Himeji C JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013799014,-0.00536118,0.005767679,0.001494383,0.030195891,-0.008133968,0.045074921,0.017999849,0.015031036,-0.010331941,0.012425454,0.005478286,0.008152821,0.029107556,-0.00969364,-0.001345038,0.016419959,-0.014151213,0.009884689,-0.000942495,0.000203975,0.014007673,0.001005581,-0.000803657,0.008061881,0.001601975,-0.008837221,-0.009060428,0.006158876,-9.45E-05,0.024197307,0.022500307,0.003187414,0.004945776,0.031986351,-0.01275752,0.008443167,-0.000551585,-0.0128,-0.0013,0.00112693,-0.001389028,0.015123742,-0.006084781,0.007307883,-0.001826765,-0.000464789,0.009776739,0.012922871,-0.009569922,-0.013535379,0.004251889,0.010848149,-0.011591185,-0.025703505,0.00268338,0.018282407,-0.020867846,-0.023193236,-0.006866688,0.011251584,-0.027433809,0.057899995,0.011934449,-0.027619652,-0.032748683,-0.011802127,-0.002871316,-0.018679759,-0.012852586,0.00206399,-0.00731265
Hinode EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0099,0.025745123,0.008398494,-0.002967643,0.02381181,0.016318109,0.004613823,0.013043079,0.015051229,-0.031085306,-0.009034756,0.01460601,-0.029708417,0.032697033,-0.006405564,-0.037023393,-0.010520275,-0.034119466,0.029220454,-0.012250851,0.004134265,-0.019017743,0.003097832,0.015740187,-0.004315418,-0.012115839,-0.00947253,0.017112945,0.009600158,0.001274385,-0.024182495,0.01745761,-0.001972192,-0.0003,0.020857556,0.003194888,0.036479444,0.003,0.0228,0.0128,-0.0053,-0.0066,-0.0003,-0.0321,-0.07,0.0049,0.0401,-0.0146
Hinode JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0148,0.033504139,0.004099924,-0.004652929,0.022228582,0.013719085,0.005155588,0.019692251,0.013922573,-0.032335223,-0.010802893,0.012679315,-0.031438494,0.030949236,-0.008969431,-0.039157739,-0.013744714,-0.034499561,0.02543656,-0.013584014,0.001097695,-0.020135566,0.000508647,0.013218099,-0.006623181,-0.013839782,-0.012804753,0.014319809,0.007468031,-0.001421608,-0.026133821,0.015975775,-0.003905447,-0.0064,0.018600035,-0.000212966,0.034975018,0,0.0194,0.0135,-0.0024,-0.0097,-0.0032,-0.0346,-0.0399,0.006,0.0102,-0.0059
Hinode USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0101,0.031482031,0.006238603,-0.003624571,0.02479418,0.014105558,0.009579956,0.015693431,0.016708588,-0.02924545,-0.007736416,0.016052101,-0.027534531,0.034441144,-0.005025577,-0.035988094,-0.008888473,-0.030680638,0.030093494,-0.009832656,0.006206436,-0.016037199,0.003954094,0.016522574,-0.002835003,-0.010993177,-0.008815638,0.018078113,0.010635267,0.003194588,-0.022290906,0.019637896,0,-0.0037,0.021064693,0.004525305,0.03760228,0.003632819,0.014,0.014,-0.001,-0.0081,0.0015,-0.035,-0.0496,0.0064,0.021,-0.0064
Hollis Capital Partners LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205,0.0572,0.0634,0.012,-0.0244,0.0376,0.0098,0.0296,0.0027,0.0024,0.0195,0.0287,0.0473,-0.0385,0.0357,0.035,-0.0403,-0.066,-0.0235,-0.0029,-0.0133,0.0125,0.014,0.0122,-0.0115,-0.0371,0.0159,-0.0163,0.0634,0.0196,-0.0552,0.145,0.0786,0.1178,0.0024,0.027,-0.0489,0.0453,0.0293,0.0123,0.0034,-0.0049,0.0607,0.0245,-0.0406,-0.0949,0.0422,0.0203,0.0339,0.0608,0.0197,0.0289,-0.0209,-0.0507,0.0074,0.0524,0.0417,0.1331,0.0225,0.0678,-0.042,-0.0206,0.0004,-0.0322,0.0945,0.0364,0.0033,-0.055,0.0589,-0.0145,-0.1153,0.014,0.0159,0.0427,0.0923,0.068,-0.0375,0.0854,0.057,0.0058,0.0438,0.0004,0.019,0.0583,0.045,0.1086,0.1554,-0.022,0.2326,-0.0532,-0.085,-0.0348,0.0716,-0.0412,0.0398,-0.0538,-0.0279,-0.0871,0.048,0.0031,-0.1095,-0.0231,-0.0044,0.0111,-0.0095,-0.0563,-0.0253,-0.0168,-0.0119,0.0158,0.0242,-0.0144,-0.0048,0.0187,-0.0144,-0.0136,-0.0315,-0.0038,0.0018,-0.009,-0.0071,0.0219,-0.0381,-0.0067,-0.007,-0.0231,0.0248,0.0435,0.0027,0.036,0.0158,0.0015,0.0678,0.009,0.0044,-0.0098,0.022,0.0293,-0.0055,-0.0093,-0.0074,-0.0512,-0.0036,0.0594,0.0011,0.06,0.0156,-0.0093,0.0401,-0.0123,-0.0245,0.009,0.0447,0.033,0.0271,0.0484,-0.034,0.0107,0.0111,0.0562,-0.0326,0.0242,0.0156,-0.0342,-0.0147,-0.0283,0.0134,-0.0167,0.0279,0.038,0.0146,0.0209,-0.0011,0.0144,0.0111,0.0347,0.0092,0.0158,0.0046,0.0478,0.0549,-0.055,0.0125,-0.0308,0.0326,-0.0108,0.027,0.0371,-0.0225,-0.0556,-0.0082,-0.1082,-0.084,-0.0336,-0.0125,-0.0166
Hong Kong Partners LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,-0.0316,0,0,0.402416357,-0.065679994,-0.070297108,-0.084428244,-0.004536617,-0.001767113,-0.057206746,0.021444807,-0.02621904,-0.005762543,-0.03987209,-0.101373855,-0.055709984,-0.076290936,0.042491037,-0.009807668,-0.029328531,0.106679035,0.021913543,0.062456058,-0.045108636,0.032802033,-0.032095728,0.006354708,0.009070034,0.166799408,0.012774256,-0.027055652,0.012172192,0.054653891,-0.008343376,-0.030569319,0.009643202,0.027316141,0.040256601,0.059790866,-0.02825097,-0.022390003,0.022015091,-0.033701034,0.006202247,0.138913704,0.008157503,0.060141601,-0.093424336,0.039099814,-0.223122468,-0.003309266,-0.025455277,-0.201837704,0.310179796,-0.015796229,-0.02909018,-0.104969522,-0.05517719,-0.014172266,-0.19023423,0.142485461,0.072337575,0.070206121,0.02007704,-0.054354045,-0.041505324,0.049867441,0.176767677,0.000613121,0.083129085,0.051857439,0.017569021,-0.019467935,0.016530411,0.203093239,0.144934989,0.045040421,0.188666503,0.048034709,-0.16514711,-0.040436836,0.123285143,0.004217098,-0.027432373,-0.135871699,-0.10532122,-0.02872271,-0.029721455,0.065265912,-0.048262409,-0.132999317,0.050871202,0.101316447,-0.023982448,-0.086970002,-0.110026318,-0.150720214,0.142873189,0.131793612,0.041594304,0.042017507,-0.030322426,0.131105611,0.012911226,0.059268328,-0.105581617,-0.09645789,-0.079414486,-0.114228274,-0.043330238,0.101800927,-0.057649016,0.049231408,-0.004949515,-0.029645842,-0.045212221,0.142381617,0.121158004,0.087441315,0.081258191,0.012620321,0.099000141,0.059392619,0.039008165,0.066006985,0.050944633,-0.063230633,-0.082085413,0.011359517,-0.045883618,0.013901065,0.020936265,0.08541528,-0.014434598,0.06819724,-0.011011117,0.062841238,0.082393231,-0.027591662,-0.017130006,0.013777323,-0.015606992,-0.040733694,-0.059296176,0.03724727,-0.053994892,0.046664096,0.058743026,0.162573332,0.02625727,0.114092841,-0.054869838,-0.067434406,0.025843412,-0.045337966,0.01321605,0.049181029,0.013369747,0,0.035718595,0.079886598,0.094943537,-0.026440255,0.072500928,0.067694243,-0.015202404,0.071291809,-0.089446787,-0.031466601,0.056301457,-0.07647341,-0.036160613,-0.090627421,0.095918821,-0.108542849,0.110614102,0.008635402,-0.150519441,-0.080986336,-0.108625921,-0.167963431,-0.22478083,-0.062801568,0.252755209,-0.050150902
