,01/31/90,02/28/90,03/31/90,04/30/90,05/31/90,06/30/90,07/31/90,08/31/90,09/30/90,10/31/90,11/30/90,12/31/90,01/31/91,02/28/91,03/31/91,04/30/91,05/31/91,06/30/91,07/31/91,08/31/91,09/30/91,10/31/91,11/30/91,12/31/91,01/31/92,02/29/92,03/31/92,04/30/92,05/31/92,06/30/92,07/31/92,08/31/92,09/30/92,10/31/92,11/30/92,12/31/92,01/31/93,02/28/93,03/31/93,04/30/93,05/31/93,06/30/93,07/31/93,08/31/93,09/30/93,10/31/93,11/30/93,12/31/93,01/31/94,02/28/94,03/31/94,04/30/94,05/31/94,06/30/94,07/31/94,08/31/94,09/30/94,10/31/94,11/30/94,12/31/94,01/31/95,02/28/95,03/31/95,04/30/95,05/31/95,06/30/95,07/31/95,08/31/95,09/30/95,10/31/95,11/30/95,12/31/95,01/31/96,02/29/96,03/31/96,04/30/96,05/31/96,06/30/96,07/31/96,08/31/96,09/30/96,10/31/96,11/30/96,12/31/96,01/31/97,02/28/97,03/31/97,04/30/97,05/31/97,06/30/97,07/31/97,08/31/97,09/30/97,10/31/97,11/30/97,12/31/97,01/31/98,02/28/98,03/31/98,04/30/98,05/31/98,06/30/98,07/31/98,08/31/98,09/30/98,10/31/98,11/30/98,12/31/98,01/31/99,02/28/99,03/31/99,04/30/99,05/31/99,06/30/99,07/31/99,08/31/99,09/30/99,10/31/99,11/30/99,12/31/99,01/31/00,02/29/00,03/31/00,04/30/00,05/31/00,06/30/00,07/31/00,08/31/00,09/30/00,10/31/00,11/30/00,12/31/00,01/31/01,02/28/01,03/31/01,04/30/01,05/31/01,06/30/01,07/31/01,08/31/01,09/30/01,10/31/01,11/30/01,12/31/01,01/31/02,02/28/02,03/31/02,04/30/02,05/31/02,06/30/02,07/31/02,08/31/02,09/30/02,10/31/02,11/30/02,12/31/02,01/31/03,02/28/03,03/31/03,04/30/03,05/31/03,06/30/03,07/31/03,08/31/03,09/30/03,10/31/03,11/30/03,12/31/03,01/31/04,02/29/04,03/31/04,04/30/04,05/31/04,06/30/04,07/31/04,08/31/04,09/30/04,10/31/04,11/30/04,12/31/04,01/31/05,02/28/05,03/31/05,04/30/05,05/31/05,06/30/05,07/31/05,08/31/05,09/30/05,10/31/05,11/30/05,12/31/05,01/31/06,02/28/06,03/31/06,04/30/06,05/31/06,06/30/06,07/31/06,08/31/06,09/30/06,10/31/06,11/30/06,12/31/06,01/31/07,02/28/07,03/31/07,04/30/07,05/31/07,06/30/07,07/31/07,08/31/07,09/30/07,10/31/07,11/30/07,12/31/07,01/31/08,02/29/08,03/31/08,04/30/08,05/31/08,06/30/08,07/31/08,08/31/08,09/30/08,10/31/08,11/30/08,12/31/08,01/31/09
MLM Index Unleveraged (Class B),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0296,-0.0615,0.0115,-0.0071,-0.0049,0.019,0.0016,0.0086,-0.0154,-0.0039,0.0082,0.0007,0.0104,-0.0189,-0.0009,0.028,0.0132,0.0009,0.0406,0.0012,0.0197,0.032,0.0047,-0.0134,0.0115,0.0324,-0.0129,0.0087,0.0018,-0.0144,-0.0052,0.0089,0.0078,-0.0134,0.0105,0.0074,-0.0056,-0.0557,0.0009,-0.0103,0.0003,-0.0054,0.0125,0.0148,-0.0121,-0.0012,0.0235,0.0287,0.0173,-0.0258,-0.0049,-0.0009,-0.011,-0.0343,0.0016,-0.0171,0.0361,0.0106,0.0173,0.0082,0.0375,0.0229,-0.0262,-0.018,-0.0186,-0.0051,-0.0327,0.0643,0.0104,0.0014,-0.0242,0.0047,-0.0077,-0.0034,-0.0083,0.0021,0.0076,-0.0055,0.016601075,0.012702955,-0.013301745,0.007299334,0.006396977,0.002497739,-0.003797414,0.008201599,-0.002301033,-0.010399966,-0.004799778,-0.010403245,0.001407546,0.005499284,-0.007006876,0.002102818,0.010096931,-0.00159936,-0.000800961,-0.0031977,-0.001398072,0.002700003,0.003299712,-0.000899682,-0.015700263,0.018600589,0.014300034,-0.002200016,0.002197142,0.013505065,0.029100619,-0.000106739,-0.003695186,0.007698044,0.012203242,-0.037703558,-0.026601995,0.007901968,0.077997552,0.032901898,0.014205191,0.010398485
Morgan Stanley Spectrum Select LP,,,,,,,,,,,,,,,,,,,,-0.062,0.0632,-0.0228,-0.0293,0.3867,-0.1372,-0.0609,-0.0391,-0.0186,-0.0142,0.0719,0.1072,0.0669,-0.0524,-0.0317,0.0139,-0.0358,0.0031,0.1484,-0.0059,0.1035,0.0195,0.0021,0.139,-0.0095,-0.0413,-0.0497,-0.013,0.0814,-0.1167,-0.0679,0.1257,-0.0095,0.0684,0.103,-0.0491,-0.0695,0.0125,-0.0478,0.0568,-0.0272,-0.0813,0.0961,0.2058,0.0906,0.1108,-0.017,-0.1061,-0.0481,-0.0776,-0.0335,0.0137,0.1119,-0.0038,-0.1211,-0.0022,0.0413,-0.0366,0.0225,-0.0149,-0.0067,0.0072,0.1312,0.0657,-0.0357,0.037,0.0453,-0.0058,-0.049,-0.0124,-0.0011,0.1004,-0.0644,0.0083,-0.0404,0.0042,0.0248,0.0108,0.0201,-0.007,-0.0738,0.014,0.008,-0.009,0.1909,0.062,-0.0503,-0.0416,0.0106,-0.0294,0.0545,-0.0254,0.0366,-0.0438,0.0025,-0.044,-0.0044,0.0169,-0.0839,0.0329,0.0162,0.0286,-0.0217,-0.0208,-0.0378,0.0158,-0.0444,-0.0242,0.0471,-0.0184,0.0044,0.0647,0.0852,0.0136,0.0193,0.0727,-0.0693,-0.0053,-0.0178,-0.0013,0.0253,0.067,0.0601,-0.1312,0.0025,-0.0125,-0.0689,0.0377,-0.0311,0.0348,0.12,0.0467,0.0186,0.0518,-0.0612,-0.0456,0.0557,0.0474,0.0411,-0.0899,0.0102,0.0899,-0.0291,-0.0198,0.0031,-0.0277,0.0278,-0.0302,0.0848,0.0214,0.0817,-0.0087,-0.1067,-0.0408,0.0471,-0.0324,-0.0297,0.0004,0.0368,0.0839,0.007,-0.0731,0.0127,-0.0243,-0.0529,0.0295,0.0283,-0.0041,0.0027,0.0155,-0.0208,0.0501,-0.0072,0.0259,-0.0231,0.0334,0.0836,-0.0071,-0.0294,-0.0467,-0.0011,-0.006,0.0036,0.0265,0.0021,0.0175,-0.0558,-0.0516,0.0566,0.0638,0.0302,-0.0498,-0.0589,0.0761,0.0672979,-0.0095,-0.0006398,0.023,0.1233,-0.0162,-0.0127407,0.0598,0.059808,-0.0753301,-0.0297,0.0127,0.116,0.024,0.0177,-0.0184
Mulvaney Global Markets Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0752,0.0155,0.0675,0.0738,0.0595,0.0544,0.0513,-0.0773,-0.0508,0.078,0.132,0.0722,-0.1283,0.0145,0.0764,-0.0761,-0.0633,0.0007,0.0666,0.1532,-0.0027,0.0535,0.0419,0.0845,0.0237,-0.115,-0.0699,-0.0073,-0.0041,-0.0621,0.0776,0.0076,0.0963,-0.0494,-0.0428,0.0054,0.023,-0.0928,-0.0408,0.0532,0.0662,0.0278,0.1357,-0.0564,0.1527,0.0835,0.1109,-0.027,0.1305,0.1146,-0.0427,-0.061,-0.052,0.0195,0.01,-0.0013,0.0056,0.016,0.0056,-0.0518,-0.0882,0.0259,0.047,0.0485,-0.1689,-0.194,0.0392,0.1372,-0.0859,0.0847,0.2165,0.2886,-0.0796,-0.0858,0.0535,0.0851,-0.1878,-0.0673,0.1158,0.4549,0.0697,0.053,0.016
Nestor Partners,0.033466491,0.037711162,0.030597796,0.020137786,-0.056980288,0.030338378,0.156615663,0.033183865,0.024530688,0.072078151,0.028,0.002893614,-0.05530031,0.013449177,0.026454086,-0.000532726,-0.01081025,0.014540243,-0.039735991,-0.062118831,0.006740517,-0.002321767,-0.000771338,0.172103255,-0.07757648,-0.012400192,-0.007096839,-0.005591215,0.007222099,0.132994916,0.076391007,0.06589269,-0.002673951,-0.036264772,0.022903661,-0.007589135,-0.028763505,0.053086544,-0.005735844,0.049762687,-0.017240797,-0.021047132,0.045420715,-0.073763219,0.008220951,-0.005985634,0.012042742,0.075022868,-0.076127835,-0.012178118,0.07523408,-0.022670578,0.046073266,0.048042195,-0.02823554,-0.052983829,0.035532229,0.024837172,0.044817875,0.020847361,-0.030790903,0.063089639,0.14904423,0.041695584,-0.011173303,0.007290309,-0.023682017,0.009217043,-0.016022152,-0.005787107,-0.000114278,0.069986555,0.059836544,-0.101164199,0.006420724,0.050902529,-0.063910914,0.040024925,0.009743084,-0.017062509,0.0276037,0.092431994,0.036919715,0.0077971,0.073874547,0.060318839,-0.024885019,-0.024780505,0.013459523,0.006298331,0.072872523,-0.071226507,0.008831991,-0.020094556,-0.003385935,0.046517215,0.025105535,-0.024685557,0.010158395,-0.075093588,0.038246185,0.028674191,-0.047145005,0.063829373,0.055111508,-0.016053613,-0.007317528,0.022005179,-0.03956296,0.030220624,0.01244773,0.054330812,-0.031230243,0.056496707,-0.035939221,0.010359798,0.007915475,-0.116074725,0.023085054,0.028662887,0.021772602,-0.016694943,-0.044979898,0.006664982,-0.015292645,-0.045339123,-0.013153284,0.032704787,-0.031503094,0.047006787,0.06383233,0.140172931,0.005282076,-0.014516108,0.088233062,-0.050759375,0.017057767,-0.019670839,-0.053996688,0.034428733,-0.031247392,0.042309568,-0.084651205,0.018788764,0.019241198,-0.046395328,0.009080661,-0.033343429,0.066994869,0.12542826,0.057244599,0.013726812,0.059119933,-0.070526487,-0.037135765,0.067938638,0.038153587,0.063011355,-0.084279977,-0.000359672,0.091539744,-0.036202173,0.016492658,0.017786021,-0.008738322,-0.071977283,-0.026500095,0.037537298,0.011691956,0.033800371,-0.011343262,-0.091526692,-0.022407601,-0.039878784,-0.045299329,-0.021012587,0.012014145,0.07182176,0.099654279,0.010964018,-0.034978868,0.001765909,-0.031155609,-0.044135998,0.024979291,0.047566204,0.000149119,0.014588369,0.052312299,-0.028151892,0.063162282,0.000192781,0.055988274,-0.007874741,0.025098346,0.041288368,-0.057894015,-0.014854062,-0.028107887,-0.009053959,0.000316684,0.033158545,0.005259895,0.053698146,0.017452029,-0.027463464,0.027597734,0.063328169,0.068672439,0.034864105,-0.046684388,-0.092887555,0.058623266,0.064766418,-0.03249443,0.016808365,0.016628539,0.06569827,-0.022504327,-0.009457007,0.015098884,0.065525734,-0.030793386,-0.039991195,0.032616933,0.0891,0.0211,0.0127,0.0023
Neural Capital Sentinel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0414,-0.0834,-0.0479,0.0389,0.0043,-0.1133,-0.1176,0.08,-0.0274,0.0672,-0.0506,0.0306,-0.0951,0.0543,0.0465,0.0673,0.0296,-0.0541,-0.0408,0.0642,0.0041,0.0445,0.1046,0.0292,0.0332,-0.0449,0.0183,-0.0573,0.092,-0.0477,0.0209,-0.0327,-0.0898,-0.0637,-0.009,0.0444,-0.0401,0.1356,0.0585,0.032,-0.1041
Noble Investment Partners LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1111,-0.0944,0.0152,0.4238,0.0071,0.0433,-0.2118,0.1358,0.1885,0.0058,-0.0257,0.0496,-0.19,0.1081,0.0439,-0.1428,0.4414,-0.0319,-0.0092,-0.0398,0.0529,-0.0899,0.0822,-0.1439,0.0689,-0.0715,0.125,0.0109,-0.0891,0.0194,-0.2689,-0.0618,0.055,0.0805,-0.0875,-0.0929,0.0072,0.004,-0.0755,-0.0457,0.0156,0.0435,0.1209,0.2351,0.1643,0.0054,0.0008,0.1402,-0.0691,0.021,-0.0485,0.0749,0.018,0.1109,0.0173,-0.1385,0.1282,-0.0345,-0.0626,0.0941,-0.0476,0.0665,0.1319,0.0812,0.048,0.0409,-0.0354,-0.0283,0.1054,0.0952,0.0806,-0.1031,0.0868,0.0984,-0.0388,-0.064,-0.0005,-0.015,0.0816,-0.0097,-0.0101,0.0377,0.1169,-0.0395,-0.0814,-0.0011,-0.063,-0.0464,-0.0229,0.0483,0.0649,0.2006,0.0402,-0.1168,0.0593,0.0581,-0.0881,0.0248,0.0983,0.0532,0.002,0.0367,-0.0134,0.0746,-0.0631,0.047,-0.0536,0.0213,0.0483,-0.0967,-0.0384,-0.1134,0.1308,-0.0081,0.1109,0.0717,0.1103,0.0308,-0.1015,-0.0976,0.1608,0.166,0.0922,-0.0782,-0.0752,0.2287,0.2034,-0.0443,0.0355,-0.0067,0.1343,0.0306,0.0067,0.0701,0.0624,-0.0546,-0.0458,0.1502,0.1735,0.0612,0.0494,-0.0073
Northfield Capital LP,,,,,,,,,,,,,,,-0.04,-0.037,-0.085,0.154,0.001,0.054,0.03,0.029,-0.053,0.169,-0.045,-0.059,-0.022,-0.024,-0.007,0.052,0.114,-0.019,-0.115,-0.092,0.057,-0.02,-0.104,0.013,0.014,-0.001,-0.024,0.069,0.009,0.063,0.094,0.112,0.054,0.04,-0.008,-0.053,-0.012,0.07,0.029,0.101,-0.013,-0.07,0.016,0.02,0.056,0.03,0.009,0.001,0.017,0.013,0.018,-0.038,0.004,0.001,-0.002,-0.079,0.039,0.113,0.035,-0.027,0.058,0.06,0.002,-0.021,0.009,0.001,0.019,0.025,0.028,-0.017,0.017,0.017,-0.007,-0.026,0.032,-0.022,0.029,-0.013,0.006,-0.017,-0.003,0.022,-0.009,-0.02,-0.013,-0.047,0.004,-0.001,-0.014,0.126,0.037,0.004,0.055,-0.002,-0.065,-0.019,0.006,0.063,-0.026,0.048,0.045,0.007,0.021,0.052,0.004,0.003,0.044,-0.013,0.006,-0.011,-0.033,-0.039,-0.013,0.038,0.02,0.045,0.042,0.096,-0.021,-0.025,0.046,-0.011,-0.02,-0.017,-0.005,0.046,-0.002,0.027,-0.115,-0.033,0.023,-0.085,0.116,0.011,-0.046,0.064,-0.018,0.021,0.014,0.009,-0.016,0.021,-0.039,0,-0.003,-0.005,0.049,0.004,-0.036,0.014,-0.006,-0.03,-0.027,0.002,-0.004,-0.005,-0.025,0.048,-0.02,-0.035,-0.015,0.039,-0.023,0.043,0.031,-0.023,-0.011,0.001,1.00E-06,0.006,0.055,0.039,0.022,0.009,-0.017,-0.001,0.046,-0.032,0.019,-0.005,0.01,0.052,-0.013,-0.031,-0.029,0.022,0.024,-0.009,0.013,0,0.022,-0.001,-0.04,0.022,0.079,0.037,0.027,-0.019,0.062,0.016,0.032,-0.032,0.012,0.006,0.032,-0.014,0.037,0.037,0.017,0.018,0.002,0.051,0.001,-0.016,0.008
Northfield International Ltd,,,,,,,,,,,,,,,-0.062,-0.034115139,-0.093818985,0.148599269,0.002120891,0.039153439,0.027494908,0.024777007,-0.053191489,0.164453524,-0.046491228,-0.061637535,-0.025490196,-0.027162978,-0.009307135,0.053235908,0.121902874,-0.022084806,-0.123757904,-0.092783505,0.052272727,-0.028077754,-0.106666667,0.01119403,0.008610086,-0.004878049,-0.023284314,0.072772898,0.015204678,0.099078341,0.091194969,0.11815562,0.047250859,0.044298605,-0.015710919,-0.063846768,-0.004262575,0.066780822,0.019261637,0.096062992,0.022988506,-0.129213483,0.013709677,0.00159109,0.059571088,0.023988006,-0.004392387,-0.006617647,0.015544041,0.006559767,0.01230992,-0.047925608,0.002253944,-0.002998501,-0.003759398,-0.071698113,0.050406504,0.118421053,0.042906574,-0.02853351,0.054644809,0.055051813,0,-0.02946593,0.012650221,-0.002498438,0.028177833,0.025578563,0.033254157,-0.020689655,0.026408451,0.018296169,-0.00729927,-0.025452489,0.035403366,-0.031390135,0.01099537,-0.005151689,0.012658228,-0.013636364,-0.006336406,0.020289855,-0.01875,-0.028372901,-0.023837902,-0.042735043,-0.005102041,-0.007051282,-0.018076178,0.127547666,0.054227405,-0.039269912,0.055267703,-0.022367703,-0.051339286,-0.023529412,0.01686747,0.074052133,-0.022614451,0.044582393,0.038357645,0.00780437,0.023748064,0.055471508,0.01385571,0.005183789,0.047819972,-0.022818792,0.007783883,-0.006360745,-0.033379058,-0.043519395,-0.010385757,0.027486257,0.02577821,0.044096728,0.045413261,0.083405734,-0.021651965,-0.026639344,0.049684211,-0.026875251,-0.040807914,-0.028362699,-0.014595312,0.057899461,-0.026304625,0.013071895,-0.095913978,-0.046622265,0.026946108,-0.081146744,0.136435748,0.01023732,-0.052049747,0.051992225,-0.01108545,0.018682858,0.005043558,0.004105839,-0.00408905,0.051094891,-0.0625,-0.029166667,-0.014306152,-0.01161103,0.051395007,0.007914339,-0.054965358,0.03030303,-0.010436433,-0.018216683,-0.029296875,0.001006036,-0.001507538,-0.016607952,-0.0419652,0.022435897,-0.016718913,-0.052603613,-0.04038138,0.02980713,-0.024971623,0.050058207,0.029379157,-0.031233172,-0.021122846,-0.005678592,-0.023986294,0.008191925,0.055716773,0.056624519,0.01508845,0.020502307,-0.041185334,-0.003143007,0.047819233,-0.043129388,0.035639413,0.00354251,-0.001512859,0.068181818,-0.021276596,-0.04589372,-0.04,0.013,0.040190602,-0.020001602,0.017,0.000997979,0.027518738,0.001464844,-0.043393467,0.029561672,0.101980198,0.046271339,0.035637613,-0.037728027,0.083,0.005,0.027,-0.05,0.017,-0.006,0.041,-0.023,0.04,0.043,0.018,0.0145,-0.0035,0.0453,0.0013,-0.0234,0.0133
Oriental (For Qualified Institutional Investors),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00945,0.020238744,0.00664155,-0.01729493,0.046319654,0.060573369,0.032656672,-0.103497306,0.017924024,-0.00876666,-0.061985114,0.042216838,-0.007874702,0.032246727,0.126697689,0.033149218,0.008222495,0.033903086,-0.026267382,-0.021524743,0.059490989,0.021226324,0.03713953,-0.033345484,0.001500799,0.067502542,-0.046409752,-0.038977659,0.001539516,0.017869358,0.002907065,-0.005744574,0.023512396,0.009692002,0.064789372,0.00639989,-0.064576567,-0.009020402,-0.058185252,-0.004989074,-0.003746792,0.000110614,0.051232422,0.033923271,-0.009434579,-0.0586362,0.005370645,0.002240675,-0.063387691,0.033698399,0.024369976,-0.021239587,0.066456276,0.006135107,-0.000557037,0.03413195,-0.016800926,0.019960386,-0.042600608,0.029002971,0.126321991,0.000665164,-0.028989623,-0.047813372,-0.007978166,0.029256348,-0.007355706,0.041947591,-0.009722663,0.005733356,-0.029678002,-0.022323749,0.047254946,0.019558726,0.049734327,0.006690717,-0.039852691,0.049468573,0.060605315,0.035178707,0.017524,-0.013515597,0.107300379,-0.044026965,-0.016139155,0.045410928,0.040925687,-0.101200534,0.04310222,0.057494457,0.080121835,0.024992985,0.017198201,0.002797314
Orsay Financial Futures Fund (Euro),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036147,0.181180856,0.006771922,0.316666193,0.036142633,-0.097376778,-0.10072583,0.059294992,-0.064750805,-0.015424073,0.171271582,0.165279136,0.142227372,0.634247692,-0.413152107,0.068682507,0.028842577,0.050451793,-0.01116808,-0.035773373,-0.105123423,0.037218709,0.901461119,0.404259957,-0.081347482,0.018771177,0.138434582,-0.071824342,0.056169384,0.049766466,0.087720727,-0.102356062,0.183863202,0.131490874,-0.021842134,0.046140506,0.064312664,0.003865655,-0.010650155,0.040925905,-0.026370829,0.153932411,-0.077585554,0.118905111,-0.020282441,-0.197460656,-0.048422134,0.066160013,-0.044184741,0.063032969,-0.028387085,0.046899681,-0.037509538,-0.008517055,0.029465768,-0.115853602,0.122655225,-0.038673147,0.011581708,-0.039773247,0.14440449,-0.085879551,-0.109528829,0.049384815,-0.025664567,-0.089506142,0.033121382,0.001016665,0.012670061,0.009187015,-0.007013596,-0.010716762,0.001652726,-0.003740569,-0.003597873,0.037605761,0.013093989,-0.154385412,-0.028672477,0.004393238,0.044522821,-0.048042943,-0.039641659,-0.006486059,0.013386728,-0.065301444,-0.091847029,-0.001984264,-0.019431915,0.02536023,0.012974757,-0.011474195,0.011742366,-0.025746936,0.002875439,0.034680482,0.007389846,0.034713269,-0.016964358,0.000257595,0.011201329,0.045836471,-0.014609005,0.062515175,0.008488449,-0.012106504,-0.005485615,-0.028752356,0.028636951,-0.004816172,-0.021364578,0.028705956,0.051823166,-0.033552623,-0.010611276,-0.024597754,-0.036213792,-0.020957261,0.011272884,0.044965065,0.020256422,-0.049812125,0.026706434,0.014811981,-0.052806475,-0.003006724,0.003015792,0.021673742,0.002575213,0.016634072,0.024061574,0.027960472,-0.000114299,0.012458586,-0.022465706,0.041806383,0.029708447,0.007320496,0.004167986,0.008088492,-0.001477886,0.007718241,0.000944394,0.003563866,-0.003342446,-0.009117501,0.025912251,0.009587615,0.001531569,-0.006015403,0.010462547,0.015633002,0.01369303,0.008874095,0.002443294,0.015599089,-0.005087829,-0.005789339,0.013004803,-0.010538443,0.019364815,-0.007123944,-0.006696673,0.005682423,-0.012162341,0.012118318,-0.022701239,0.005586628,0.000487385,-9.74E-05
Parrot Trading Partners LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0213,-0.0032,0.091,0.086,-0.0081,-0.0172,-0.1437,-0.0019,0.0731,-0.0758,-0.0374,0.1363,0.068,-0.0783,0.0437,-0.0522,0.1118,0.0319,-0.0148,-0.0248,0.0747,-0.0919,0.008,0.0148,0.0191,0.1062,0.005,0.0344,0.0148,0.0009,-0.1057,0.0424,0.0909,-0.044,-0.0754,-0.0627,-0.0363,0.0205,0.1071,0.1985,0.0775,-0.0475,0.1476,0.1399,0.1249,-0.1149,0.1921,0.1149,-0.0564,0.1587,0.0229,0.0518,0.0823,-0.0621,-0.2305,-0.0186,0.0461,0.0021
Perigord Partners TGV LP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0036,0.1048,0.1758,0.092,0.1005,0.0287,-0.073,-0.0709,-0.028,-0.0471,0.0371,0.1448,0.0601,-0.1522,0.0354,0.1242,-0.0431,-0.0095,0.0003,-0.0098,0.0923,0.1258,0.0942,-0.0421,0.1025,0.1049,-0.0012,-0.0667,-0.0425,0.0295,0.1355,-0.1182,0.04,-0.03,0,0.0623,0.0332,0.0373,0.0082,-0.0811,0.0252,-0.0463,0.048,0.2168,0.0668,-0.0314,-0.0714,0.0204,-0.0336,0.0742,-0.0605,0.0408,-0.0659,0.0414,-0.0349,0.0004,0.0174,-0.0789,0.0059,0.0162,0.0044,-0.0179,0.0285,-0.0444,-0.0337,-0.0627,-0.041,0.0452,-0.0427,0.0284,0.1077,0.1303,0.0384,0.0111,0.0661,-0.0892,-0.0064,-0.0287,-0.0178,0.0195,0.0648,0.1076,-0.095,-0.0489,-0.0443,-0.0022,0.0367,-0.0505,0.0783,0.1062,0.0875,0.06,0.056,-0.0171,-0.0217,0.0647,0.0517,0.027,-0.0745,0.021,0.0695,-0.0254,-0.0093,-0.0009,-0.0411,0.0806,0.0091,0.0791,0.03,0.11,0.0105,-0.0679,-0.0035,-0.0402,-0.039,0.0067,0.0112,0.0128,0.0706,-0.0126,-0.0927,0.0215,-0.032,-0.093,0.0589,0.007,-0.017,-0.0695,0.0055,0.0081,0.0574,0.0069,0.0467,-0.0405,0.0498,0.0916,0.0063,-0.0483,-0.0582,0.002,-0.0034,0.0009,0.0464,-0.0416,-0.0006,-0.0453,-0.0286,0.0321,0.0823,0.0593,-0.0282,-0.0868,0.0805,0.044,0.0075,0.0012,0.1199,0.1336,-0.0355,-0.0153,0.0084,0.0383,-0.0688,-0.0169,-0.0265,0.0702,0.0337,0.0113,-0.0105
PGAS Green Vega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00901,0.039266211,0.01915833,-0.007466876,-0.018722778,-0.016783875,-0.032030174,0.0430736,0.013064938,0.016297287,-0.001673152,0.039526213,-0.029617956,0.034096849,0.004504057,0.04034577,0.009466393,0.019747763,-0.000276887,-0.030784984,0.001879097,-0.008833342,0.026151941,-0.000186956,0.013845801,0.008936805,0.02057367,0.007905621,-0.014927905,0.014383298,0.012635306,0.012876804,-0.009229411,-0.033697676,-0.006972915,0.020452153,0.032415306,-0.045742839,-0.000371082,-0.056474897,0.011689515,-0.008633429,0.015804523,0.013627743,-0.032519155,-0.021544708,-0.015454513,-0.060308492,-0.082120934,-0.017156398,0.059043516,-0.021440641
Prim' CommodOr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01517,0.040682841,0.100078564,-0.020357942,0.029976988,0.114243564,-0.018015674,-0.052303016,0.02889004,-0.018583349,-0.046772052,0.004647825,0.065244753,-0.021587099,0.02264271,0.023465862,-0.013377822,0.023049085,-0.032647734,-0.022803123,0.026039709,0.004769982,0.101255389,0.061280154,-0.015915425,0.062934123,0.101002898,0.051527088,-0.060537338,-0.061428239,0.025948294,0.041491028,-0.015833016,-0.09482946,0.052031837,-0.186399726,0.13834522,0.075525184,0.046525841
Prim' EssenCiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04815,0.088947193,0.053479122,0.204778696,-0.016387671,-0.134990982,-0.078957617,0.052050668,0.071579882,-0.099303027,0.081918576,0.085963309,-0.018842709,0.031794409,-0.005754504,-0.069130948,-0.136000063,-0.079196271,0.085710607,-0.076079519,-0.041976893,0.073274307,0.082417793,0.015801615,-0.00798316,0.064115094,0.040510016,-0.040348296,0.089019813,0.139715729,-0.021417222,0.075386484,-0.042035679,0.110190594,0.034311415,0.111498157,0.144178782,0.067719363,-0.108139446,-0.075638736,-0.125114631,-0.338058027,-0.197066071,-0.197746435,-0.003535472
